SITE_ID,SJV_REGION,EQ_AREA_CELL,LAT_DD,LONG_DD,COUNTY,SAMPLE_DATE,TDS,TDS_TYPE,CONDUCTIVITY,CA,MG,NA,K,CL,SO4,NO3-N,SIO2,HCO3,WELL_DEPTH_M,DTW_M,DTW_SOURCE,DBWT_M,TRIT_DATE,TRIT_2016_TU,TRIT_CAT,PCT_AG,PCT_NAT,PCT_URB,TDS_ION_MOD
361717119234202,SESJV-S,21,36.28845,-119.395806,TULARE,6/18/2002,554,LAB,na,107.43,4.33,51.38,0.92,35.35,49.98,25.77,23.83,258.25,35.97,29.52,MEASURED,6.45,na,na,na,0.99,0.01,0,ION
364807119551001,SESJV-S,6,36.801891,-119.92043,FRESNO,8/11/2015,557,LAB,na,79.19,41.65,56.32,8.63,22.97,46.54,7.59,77.9,422.26,44.2,18.98,MODEL,25.22,8/11/2015,5.891,Mod,0.71,0.28,0.01,ION
364316119360801,SESJV-S,8,36.721046,-119.601151,FRESNO,9/10/2013,560,LAB,na,74.33,33.39,38.94,3.26,21.3,122.77,23.02,69.98,161.76,23.16,15.49,MEASURED,7.67,9/10/2013,3.499,Mod,0.77,0.07,0.16,ION
364316119360102,SESJV-S,8,36.721046,-119.601151,FRESNO,9/9/2013,564,LAB,na,68.27,43.38,38.28,3.58,21.84,120.38,20.67,62.44,268.79,25.6,15.3,MEASURED,10.31,9/9/2013,4.085,Mod,0.77,0.07,0.16,ION
364457119553501,SESJV-S,5,36.749222,-119.9265,FRESNO,7/25/2013,565,LAB,na,92.1,48.14,56.76,8.68,45.89,48.1,11.5,68.54,477.98,29.87,20.65,MEASURED,9.22,7/25/2013,0.733,Mod,0.96,0.03,0,ION
364255119372503,SESJV-S,8,36.715491,-119.624288,FRESNO,8/13/2013,566,LAB,na,93.05,31.55,44.44,3.48,18.92,108.38,19.53,64.87,286.77,19.81,17.73,MODEL,2.08,8/13/2013,2.297,Mod,0.95,0.03,0.02,ION
363100119210001,SESJV-S,20,36.53069444,-119.3540278,TULARE,3/4/2014,573,LAB,na,99.74,34.4,39.08,3.91,45.93,61.83,17.07,51.39,357.27,na,na,na,na,3/4/2014,2.588,Mod,0.95,0.05,0,ION
362600119190001,SESJV-S,20,36.44944444,-119.3247778,TULARE,3/17/2014,589,LAB,na,49.51,42.66,76.43,2.16,45.59,74.15,17.24,59.52,319.53,48.77,21.76,MEASURED,27.01,3/17/2014,2.293,Mod,0.88,0.05,0.07,ION
363029119202001,SESJV-S,20,36.508006,-119.33984,TULARE,8/12/2015,590,LAB,na,111.1,33.15,46.68,3.92,20.02,100.43,36.15,69.6,260.44,36.58,5.56,MEASURED,31.01,8/12/2015,4.512,Mod,0.93,0.06,0.01,ION
363106119372001,SESJV-S,9,36.518219,-119.622311,FRESNO,9/13/1994,599,LAB,na,82,26,57,5.1,43,60,22,52,293.42,34.75,17.37,MEASURED,17.37,9/13/1994,3.024,Mod,0.92,0.06,0.01,ION
360800118570001,SESJV-S,28,36.14466667,-118.957,TULARE,12/10/2014,606,LAB,na,98.71,42.84,51.4,6.7,82.94,54.1,6.67,46.43,407.49,42.67,14.02,MODEL,28.65,12/10/2014,1.799,Mod,0,1,0,ION
364000120080001,SESJV-S,4,36.68119444,-120.1486944,FRESNO,2/24/2014,610,LAB,na,8.86,0.45,203,4.93,204.64,38.82,0.04,52.54,190.6,78.64,38.7,MEASURED,39.94,2/24/2014,-0.116,PreMod,0.14,0.04,0.82,ION
363700119550001,SESJV-S,3,36.62241667,-119.926,FRESNO,8/29/2013,621,LAB,na,120.8,33.41,92.4,16.33,96.02,62.17,13.23,64.72,496.43,74.68,48.98,MEASURED,25.69,8/29/2013,1.657,Mod,0.98,0.01,0.01,ION
363200119140001,SESJV-S,30,36.54227778,-119.2336111,TULARE,3/5/2014,622,LAB,na,96.66,44.63,41,4.41,32.82,56.82,21.15,55.83,399.18,48.77,4.21,MODEL,44.56,3/5/2014,3.194,Mod,0.92,0.08,0,ION
364300120000001,SESJV-S,5,36.72230556,-120.0110556,FRESNO,3/6/2014,622,LAB,na,80.52,38.22,68.96,7.45,52.91,50,13.52,66.96,421.15,56.39,19,MODEL,37.39,3/6/2014,4.623,Mod,1,0,0,ION
364258119380204,SESJV-S,8,36.716551,-119.634864,FRESNO,8/20/2013,640,LAB,na,64.01,53.03,54.14,4.27,21.78,117.57,18.15,57.51,353.48,33.53,18.86,MEASURED,14.67,8/20/2013,3.134,Mod,0.92,0.03,0.05,ION
364258119380201,SESJV-S,8,36.716551,-119.634864,FRESNO,8/19/2013,645,LAB,na,104.5,34.93,53.94,4.34,26.34,114.15,29.7,60.07,271.18,21.95,18.81,MEASURED,3.14,8/19/2013,2.565,Mod,0.92,0.03,0.05,ION
360900119290001,SESJV-S,15,36.15372222,-119.4925,TULARE,4/29/2015,668,LAB,na,164.5,8.22,43.27,0.77,37.07,43.14,30.75,33.81,368.62,na,na,na,na,4/29/2015,2.321,Mod,0.96,0.04,0,ION
363645119420702,SESJV-S,8,36.613439,-119.702797,FRESNO,8/22/2001,670,LAB,na,62.97,17.9,123.22,4.34,56.03,73.16,16.06,37.86,392.15,21.34,12.83,MEASURED,8.5,na,na,na,0.95,0.05,0,ION
363400119290001,SESJV-S,17,36.58080556,-119.4851667,FRESNO,2/25/2014,680,LAB,na,98.77,34.52,69.41,5.15,33.15,95.98,23.73,50.91,394.5,38.1,18.54,MEASURED,19.56,2/25/2014,2.746,Mod,0.96,0.04,0,ION
364600119240001,SESJV-S,19,36.76825,-119.4047222,FRESNO,3/3/2014,684,LAB,na,122,42.9,48.05,3.12,144.48,98.63,11.91,46.61,292.84,31.09,4.29,MODEL,26.8,3/3/2014,1.844,Mod,0.63,0.37,0,ION
362500119540001,SESJV-S,1,36.43144444,-119.9016389,FRESNO,1/27/2014,689,LAB,na,11.15,0.43,247.2,0.44,101.63,108.3,0.04,20.77,358.51,86.87,54.1,MEASURED,32.77,1/27/2014,2.734,Mod,0.99,0,0.01,ION
355300118550001,SESJV-S,26,35.89247222,-118.9179722,TULARE,3/19/2015,696,LAB,na,73.62,28.91,148.1,3.18,231.01,24.58,13.28,33.07,243.02,na,na,na,na,3/19/2015,0.786,Mod,0.32,0.68,0,ION
363900119180001,SESJV-S,19,36.65286111,-119.3070278,FRESNO,3/5/2014,711,LAB,na,114.2,37.5,61.18,5.72,67.68,72.32,37.33,51.54,340.84,34.44,4.58,MODEL,29.86,3/5/2014,3.267,Mod,0.96,0.04,0,ION
364259119385402,SESJV-S,8,36.71663611,-119.64925,FRESNO,7/23/2013,711,LAB,na,99.65,78.74,57.26,4.36,40.41,115.81,11.6,49.91,517.39,46.63,9.05,MEASURED,37.59,7/23/2013,1.358,Mod,0.9,0.05,0.05,ION
363100119370001,SESJV-S,9,36.52619444,-119.62975,FRESNO,3/4/2014,719,LAB,na,101,33.59,86.54,5.58,91.84,81.11,16.83,48.6,390.95,42.67,12.69,MODEL,29.98,3/4/2014,2.359,Mod,0.89,0.07,0.04,ION
364200119570001,SESJV-S,4,36.70516667,-119.9592778,FRESNO,2/5/2014,727,LAB,na,112.4,56.46,59.7,8.15,91.12,52.27,13.42,63.09,509.44,54.86,25.16,MEASURED,29.71,2/5/2014,3.752,Mod,0.95,0.02,0.03,ION
364259119385403,SESJV-S,8,36.71663611,-119.64925,FRESNO,7/23/2013,732,LAB,na,105.3,55.27,87.35,4.93,52.97,214.53,14.9,54.37,382.13,22.86,9.05,MEASURED,13.81,7/23/2013,1.792,Mod,0.9,0.05,0.05,ION
362800119230001,SESJV-S,20,36.47708333,-119.3912222,TULARE,3/17/2014,742,LAB,na,126.8,35.38,50.34,3.69,41.8,163.53,24.11,58.28,315.18,56.39,7.03,MODEL,49.36,3/17/2014,2.698,Mod,0.95,0.04,0.02,ION
360400119230001,SESJV-S,23,36.07761111,-119.3941667,TULARE,2/26/2015,761,LAB,na,150.9,16.1,63.73,0.68,39.79,55.74,33.06,38.16,423.14,61.57,11.4,MODEL,50.17,2/26/2015,3.683,Mod,0.97,0.03,0,ION
361700119370001,SESJV-S,11,36.2835,-119.6304722,KINGS,1/27/2015,773,LAB,na,51.14,8.35,218.4,0.45,62.84,179.94,0.07,23.27,430.63,48.77,4.48,MODEL,44.28,1/27/2015,3.342,Mod,0.94,0.06,0,ION
363924119530401,SESJV-S,4,36.656361,-119.885464,FRESNO,7/14/2015,830,LAB,na,109.8,50.68,143.1,13.79,86.11,55.17,16.93,68.4,635.43,50.29,34.98,MEASURED,15.31,7/14/2015,2.281,Mod,1,0,0,ION
363119119584801,SESJV-S,2,36.522283,-119.980983,FRESNO,8/10/1995,848,LAB,na,120,3.1,170,2.1,170,86,15,31,368.23,71.63,48.94,MEASURED,22.69,8/10/1995,0.676,Mod,0.98,0.02,0,ION
362600119210001,SESJV-S,20,36.44186111,-119.3643889,TULARE,3/3/2015,857,LAB,na,86.74,65.61,160.4,3.81,79.27,102.51,29.32,58.8,605.07,48.77,7.66,MODEL,41.11,3/3/2015,2.07,Mod,0.58,0.42,0.01,ION
363000119080001,SESJV-S,30,36.51180556,-119.1397222,TULARE,4/23/2015,858,LAB,na,145.4,62.16,56.09,7.85,89.54,139.91,23.05,58.8,422.21,45.72,6.67,MODEL,39.05,4/23/2015,2.005,Mod,0.66,0.34,0,ION
363000119430001,SESJV-S,9,36.51386111,-119.71925,FRESNO,2/3/2014,947,LAB,na,178.9,14.23,97.48,4.15,64.71,108.36,60.23,29.55,343.34,45.72,31.58,MEASURED,14.14,2/3/2014,2.526,Mod,0.89,0.06,0.06,ION
360719119205501,SESJV-S,22,36.121972,-119.348694,TULARE,7/21/2015,956,LAB,na,94.05,15.32,207.6,0.65,65.35,75.79,34.38,38.43,539.9,44.81,23.47,MEASURED,21.34,7/21/2015,1.207,Mod,0.97,0.03,0.01,ION
360800119380001,SESJV-S,12,36.13727778,-119.6448889,KINGS,4/2/2015,987,LAB,na,37.82,15.37,301.3,1.21,154.45,271.96,0.04,32.52,373.82,17.37,12.32,MODEL,5.05,4/2/2015,2.78,Mod,1,0,0,ION
363106119372002,SESJV-S,9,36.518222,-119.622331,FRESNO,8/22/2001,1008,LAB,na,144.75,42.62,82.18,5.46,104.91,175.32,29.23,49.45,429.36,24.38,11.78,MEASURED,12.6,na,na,na,0.92,0.06,0.01,ION
362700119580001,SESJV-S,1,36.45333333,-119.9756667,FRESNO,1/6/2014,1074,LAB,na,27.31,1.24,348.6,0.55,192.96,373.53,0.04,16.66,235.01,71.63,27.53,MODEL,44.1,1/6/2014,4.576,Mod,1,0,0,ION
361519119433401,SESJV-S,11,36.255306,-119.727222,KINGS,7/16/2015,1277,LAB,na,153.2,42.73,215.9,2.86,112.83,340.27,24.78,28.84,495.42,16.76,4.47,MEASURED,12.29,7/16/2015,3.617,Mod,0.99,0.01,0,ION
363700119590001,SESJV-S,3,36.62988889,-119.9943056,FRESNO,9/18/2013,1417,LAB,na,297.4,88.65,62.8,18.95,465.46,198.63,19.7,63.41,381.67,64.62,20.48,MODEL,44.13,9/18/2013,0.463,Mod,0.99,0.01,0,ION
361200119420001,SESJV-S,11,36.21088889,-119.7061389,KINGS,2/25/2015,1450,LAB,na,24.18,15.02,441.5,1.73,91.02,251.85,0.04,41.17,847.85,24.38,9.78,MODEL,14.6,2/25/2015,3.285,Mod,0.49,0.51,0,ION
361200119010001,SESJV-S,29,36.20888889,-119.02725,TULARE,12/4/2014,1547,LAB,na,207.4,128.4,126.8,3.72,517.16,147.39,41.16,42.1,346.03,43.28,13.33,MODEL,29.95,12/4/2014,1.998,Mod,0.74,0.26,0,ION
351800119040001,SSJV,7,35.300889,-119.081694,KERN,2/1/2006,126,LAB,na,19.67,1.54,21.02,1.8,6.88,12.1,0.55,14.31,91.74,218.85,21.03,MODEL,197.82,na,na,na,na,na,na,ION
351900119070001,SSJV,5,35.32452778,-119.1282778,KERN,2/9/2006,134,CALC,202,na,na,na,na,na,na,na,na,na,225.55,21.14,MODEL,204.41,na,na,na,na,na,na,TDS
352000119000001,SSJV,7,35.34397222,-119.0010556,KERN,1/10/2006,135,CALC,204,na,na,na,na,na,na,na,na,na,194.16,20.98,MODEL,173.18,na,na,na,na,na,na,TDS
353119119062501,SSJV,8,35.521901,-119.107881,KERN,8/26/2015,135,LAB,na,1.48,0.02,46.74,0.14,15.77,6.48,0.04,19.06,783.67,213.97,46.75,MODEL,167.22,na,na,na,na,na,na,ION
354400119100001,SSJV,3,35.742861,-119.175333,KERN,12/3/2015,158,LAB,na,12.44,2.38,23.39,1.9,2.93,6.87,0.47,55.87,102.92,152.4,29.01,MODEL,123.39,na,na,na,na,na,na,ION
351929119061001,SSJV,7,35.32480556,-119.0529722,KERN,2/9/2006,161,CALC,244,na,na,na,na,na,na,na,na,na,191.11,23.45,MODEL,167.66,na,na,na,na,na,na,TDS
352142119031201,SSJV,8,35.361694,-119.053694,KERN,1/25/2006,172,LAB,na,29.76,2.61,22.6,2.01,21.1,20.33,0.46,20.47,92.04,139.29,22.43,MODEL,116.86,na,na,na,na,na,na,ION
352329119021001,SSJV,8,35.391417,-119.036167,KERN,1/24/2006,180,LAB,na,30.03,3.06,21.42,2.02,11.88,21.12,0.07,25.22,109.71,219.46,34.41,MODEL,185.04,na,na,na,na,na,na,ION
352600118560001,SSJV,8,35.441278,-118.940944,KERN,2/15/2006,195,LAB,na,39.83,0.49,21.59,1.77,9.79,28.28,0.36,20.27,122.39,152.4,49.12,MODEL,103.28,na,na,na,na,na,na,ION
351900119100001,SSJV,5,35.332417,-119.181194,KERN,1/25/2006,204,LAB,na,34.6,1.09,28.27,1.38,26.21,23.7,1.04,18.6,106.36,207.26,23.67,MODEL,183.59,na,na,na,na,na,na,ION
351800119180001,SSJV,5,35.301361,-119.301111,KERN,1/10/2006,204,LAB,na,24.29,1.14,42.04,0.61,28.12,33.98,1.92,20.11,101.35,232.26,14.73,MODEL,217.52,na,na,na,na,na,na,ION
353400119190001,SSJV,4,35.583222,-119.332083,KERN,2/7/2006,213,LAB,na,34.35,1.24,27.53,1.7,13.86,30.3,8.5,23.24,89.97,216.1,43.68,MODEL,172.42,na,na,na,na,na,na,ION
352100119060001,SSJV,8,35.363611,-119.103667,KERN,1/26/2006,215,LAB,na,29.47,0.65,39.91,1.76,36.99,38.82,1.12,16.29,69.68,219.46,25.66,MODEL,193.79,na,na,na,na,na,na,ION
354700119180001,SSJV,3,35.790111,-119.303389,KERN,1/31/2006,218,LAB,na,4,0.01,67.2,0.26,44.11,39.73,3.38,19.97,30.73,417.58,21.25,MODEL,396.33,na,na,na,na,na,na,ION
352400119050001,SSJV,8,35.41186111,-119.0941667,KERN,1/15/2015,224,LAB,na,17.26,0.05,52.9,0.71,42.39,70.23,0.06,13.55,29.34,207.26,39.12,MODEL,168.14,na,na,na,na,na,na,ION
351300119000001,SSJV,7,35.22838889,-119.0908611,KERN,2/27/2006,251,CALC,380,na,na,na,na,na,na,na,na,na,121.92,15.32,MODEL,106.6,na,na,na,na,na,na,TDS
353044119065301,SSJV,8,35.51272222,-119.109,KERN,1/25/2006,275,CALC,415,na,na,na,na,na,na,na,na,na,307.24,46.83,MODEL,260.41,na,na,na,na,na,na,TDS
351600119010001,SSJV,7,35.27302778,-119.0207222,KERN,2/6/2006,279,CALC,422,na,na,na,na,na,na,na,na,na,220.68,7.99,MODEL,212.69,na,na,na,na,na,na,TDS
351700118540001,SSJV,7,35.283278,-118.915389,KERN,2/10/2010,280,LAB,na,37.75,7.34,41.31,3.94,19.39,42.35,0.56,24.07,194.9,241.71,57.56,MODEL,184.14,na,na,na,na,na,na,ION
352800119170001,SSJV,4,35.479972,-119.297333,KERN,2/8/2006,281,LAB,na,22.36,0.08,65.68,1.01,46.96,95.47,2.04,14.47,32.64,182.88,48.08,MODEL,134.8,na,na,na,na,na,na,ION
350300118580001,SSJV,6,35.064333,-118.972444,KERN,2/2/2006,281,LAB,na,38.09,10.9,41.57,6.73,16.07,43.43,0.54,22.59,208.54,265.18,108.27,MODEL,156.9,na,na,na,na,na,na,ION
351200118490001,SSJV,7,35.213361,-118.825083,KERN,11/3/2014,301,LAB,na,26.05,2.18,67.51,1.76,45.92,39.73,8.39,14.72,101.09,213.97,63.79,MODEL,150.18,na,na,na,na,na,na,ION
351655118594301,SSJV,7,35.281905,-118.996213,KERN,8/26/2015,309,LAB,na,37.02,11.6,45.03,3.61,20.87,47.16,3.82,32.52,177.48,60.96,2.43,MODEL,58.53,na,na,na,na,na,na,ION
351300119150001,SSJV,5,35.229333,-119.256583,KERN,12/3/2015,316,LAB,na,5.27,0.11,101.7,0.29,31.34,92.05,0.04,26.43,93.71,304.8,6.61,MODEL,298.19,na,na,na,na,na,na,ION
354600119150001,SSJV,3,35.7745,-119.2627778,KERN,1/11/2006,337,CALC,510,na,na,na,na,na,na,na,na,na,304.8,23.02,MODEL,281.78,na,na,na,na,na,na,TDS
353600119080001,SSJV,4,35.60072222,-119.1356667,KERN,1/23/2006,356,CALC,538,na,na,na,na,na,na,na,na,na,239.27,47.83,MODEL,191.43,na,na,na,na,na,na,TDS
352600119120001,SSJV,4,35.442722,-119.200944,KERN,3/2/2006,369,LAB,na,27.93,0.06,84.92,1.35,30.93,160.9,4.48,13.73,30.27,246.89,47.8,MODEL,199.09,na,na,na,na,na,na,ION
351827118594101,SSJV,7,35.30744444,-118.9960833,KERN,3/1/2006,374,CALC,565,na,na,na,na,na,na,na,na,na,179.83,13.59,MODEL,166.25,na,na,na,na,na,na,TDS
352258119034901,SSJV,8,35.382737,-119.064547,KERN,8/25/2015,381,LAB,na,73.95,11.88,38.06,2.87,45.04,55.6,6.79,27.74,192.04,106.68,25.96,MODEL,80.72,na,na,na,na,na,na,ION
353500119240001,SSJV,4,35.59102778,-119.4108889,KERN,1/24/2006,387,CALC,585,na,na,na,na,na,na,na,na,na,237.74,25.06,MODEL,212.69,na,na,na,na,na,na,TDS
354726119112001,SSJV,3,35.790509,-119.189829,KERN,8/20/2015,414,LAB,na,54.82,14.06,58.56,5.32,15.15,61.23,9.82,33.35,238.68,102.41,29.75,MEASURED,72.67,na,na,na,na,na,na,ION
353158119164401,SSJV,4,35.532722,-119.280167,KERN,2/14/2006,435,LAB,na,83.28,6.08,36.92,3.07,34.9,119.79,12.41,23.23,119.9,211.53,49.34,MODEL,162.19,na,na,na,na,na,na,ION
352357118582901,SSJV,8,35.399028,-118.976139,KERN,1/26/2006,436,LAB,na,85.74,7.48,42.39,2.26,65.48,146.52,0.06,21.48,98.43,225.55,63.76,MODEL,161.79,na,na,na,na,na,na,ION
351500118500001,SSJV,7,35.25241667,-118.8444722,KERN,2/27/2006,463,CALC,700,na,na,na,na,na,na,na,na,na,274.32,94.62,MODEL,179.7,na,na,na,na,na,na,TDS
352500119250001,SSJV,4,35.41691667,-119.4253611,KERN,10/21/2014,466,LAB,na,29,0.34,132.9,0.5,156.14,93.4,0.04,10.79,81.5,124.97,27.09,MODEL,97.88,na,na,na,na,na,na,ION
354200119130001,SSJV,3,35.70430556,-119.2237222,KERN,2/28/2006,470,CALC,711,na,na,na,na,na,na,na,na,na,307.24,32.09,MODEL,275.15,na,na,na,na,na,na,TDS
351420118544801,SSJV,7,35.23872222,-118.9141667,KERN,1/10/2006,477,CALC,721,na,na,na,na,na,na,na,na,na,230.12,62.93,MODEL,167.19,na,na,na,na,na,na,TDS
351955119214701,SSJV,5,35.33205556,-119.36275,KERN,1/23/2006,496,CALC,749,na,na,na,na,na,na,na,na,na,121.92,20.05,MODEL,101.87,na,na,na,na,na,na,TDS
353000119190001,SSJV,4,35.51388889,-119.3235556,KERN,2/27/2006,498,CALC,752,na,na,na,na,na,na,na,na,na,182.88,50.12,MODEL,132.76,na,na,na,na,na,na,TDS
354200119250001,SSJV,3,35.71527778,-119.4273056,KERN,1/11/2006,549,CALC,830,na,na,na,na,na,na,na,na,na,213.36,22.84,MODEL,190.52,na,na,na,na,na,na,TDS
352600119010001,SSJV,8,35.4415,-119.0294444,KERN,1/14/2015,619,LAB,na,44.95,0.55,162,1.9,196.01,133.52,3.41,15.48,64.25,295.66,51.83,MODEL,243.83,na,na,na,na,na,na,ION
350300119010001,SSJV,6,35.05511111,-119.0331667,KERN,3/1/2006,703,CALC,1060,na,na,na,na,na,na,na,na,na,222.5,81.87,MODEL,140.63,na,na,na,na,na,na,TDS
353000119361301,SSJV,1,35.50011111,-119.6033056,KERN,1/11/2006,747,CALC,1130,na,na,na,na,na,na,na,na,na,159.11,26.98,MODEL,132.12,na,na,na,na,na,na,TDS
350917119095201,SSJV,5,35.15458333,-119.1641667,KERN,1/23/2006,792,CALC,1200,na,na,na,na,na,na,na,na,na,306.93,26.21,MODEL,280.72,na,na,na,na,na,na,TDS
350900118480001,SSJV,7,35.165083,-118.813611,KERN,1/11/2006,974,LAB,na,133.5,14.4,155.5,3.42,338.84,131.13,13.41,20.09,126.42,na,na,na,na,na,na,na,na,na,na,ION
352800119260001,SSJV,4,35.471833,-119.439139,KERN,3/16/2010,1074,LAB,na,133.3,0.37,176.9,0.62,249.26,356.64,11.9,17.99,23.01,138.68,30.84,MODEL,107.84,na,na,na,na,na,na,ION
352749119261501,SSJV,4,35.463571,-119.438449,KERN,9/10/2002,1082,LAB,na,153.31,0.73,197.58,0.58,205.5,367.51,16.87,15.35,52.29,76.2,16.61,MEASURED,59.59,na,na,na,na,na,na,ION
350700118560001,SSJV,7,35.125639,-118.941389,KERN,2/28/2006,1148,LAB,na,131.9,31.78,183.3,7.03,60.38,578.84,7.45,18.17,157.31,313.33,44.75,MODEL,268.58,na,na,na,na,na,na,ION
352300119300001,SSJV,1,35.39088889,-119.5020833,KERN,2/6/2006,1211,CALC,1830,na,na,na,na,na,na,na,na,na,140.21,8.35,MODEL,131.86,na,na,na,na,na,na,TDS
345900119110001,SSJV,6,34.98752778,-119.1851111,KERN,1/9/2006,1290,CALC,1950,na,na,na,na,na,na,na,na,na,170.69,64.91,MODEL,105.77,na,na,na,na,na,na,TDS
353537119282301,SSJV,2,35.59347222,-119.4739167,KERN,2/16/2006,1300,CALC,1960,na,na,na,na,na,na,na,na,na,152.4,25.76,MODEL,126.64,na,na,na,na,na,na,TDS
345900118560001,SSJV,6,34.98625,-118.943278,KERN,1/30/2006,1401,LAB,na,141.1,50.57,178.1,10.6,45.61,778.7,2.78,19.34,104.75,426.72,124.65,MODEL,302.07,na,na,na,na,na,na,ION
352900119080001,SSJV,4,35.49988889,-119.1472778,KERN,2/28/2006,1615,CALC,2440,na,na,na,na,na,na,na,na,na,232.56,47.16,MODEL,185.41,na,na,na,na,na,na,TDS
352400119360001,SSJV,1,35.40533333,-119.6155278,KERN,2/16/2006,2534,CALC,3830,na,na,na,na,na,na,na,na,na,185.62,17.92,MODEL,167.7,na,na,na,na,na,na,TDS
352900119320001,SSJV,1,35.48605556,-119.5375278,KERN,1/24/2006,2852,CALC,4310,na,na,na,na,na,na,na,na,na,152.4,28.99,MODEL,123.41,na,na,na,na,na,na,TDS
371726121051501,WSJV,2,37.29069444,-121.0875556,STANISLAUS,1/21/2012,369,LAB,na,26.12,12.43,50.69,4.75,24.68,30.62,14.25,86.35,133.18,79.25,3.93,MEASURED,75.32,na,na,na,na,na,na,ION
370102120535902,WSJV,8,37.01728056,-120.8999278,MERCED,1/19/2012,379,LAB,na,47.9,21.02,52.1,2.51,44.44,63.57,1.52,30.91,217.09,48.77,15.74,MEASURED,33.03,na,na,na,na,na,na,ION
365100120270001,WSJV,15,36.861139,-120.451722,MADERA,3/4/2010,381,LAB,na,25.02,16.44,64.76,3.1,88.95,71.28,0.04,30.19,112.53,67.06,4.46,MEASURED,62.6,na,na,na,na,na,na,ION
370200120380001,WSJV,7,37.045472,-120.63625,MERCED,3/2/2010,397,LAB,na,46.92,18.29,52.82,1.98,79.94,42.53,0.04,29.46,221.5,52.43,0.82,MODEL,51.6,na,na,na,na,na,na,ION
371726121051502,WSJV,2,37.29069444,-121.0875556,STANISLAUS,1/21/2012,420,LAB,na,34.03,14.93,60.98,3.74,54.41,35.25,12.4,79.33,148.24,41.15,3.22,MEASURED,37.92,na,na,na,na,na,na,ION
370102120535901,WSJV,8,37.01728056,-120.8999278,MERCED,1/19/2012,428,LAB,na,50.94,23.16,60.1,2.18,72.18,62.47,2.39,33.69,206.17,108.2,39.71,MEASURED,68.49,na,na,na,na,na,na,ION
370102120535903,WSJV,8,37.01728056,-120.8999278,MERCED,1/19/2012,439,LAB,na,50.3,29.46,51.82,2.57,60.49,77.3,1.46,38.06,229.76,33.53,18.81,MEASURED,14.72,na,na,na,na,na,na,ION
373700121170001,WSJV,4,37.63166667,-121.2899167,SAN JOAQUIN,2/8/2005,463,CALC,699,na,na,na,na,na,na,na,na,na,103.63,21.35,MODEL,82.28,na,na,na,na,na,na,TDS
363100120050002,WSJV,16,36.53252778,-120.0970278,FRESNO,9/16/2013,498,LAB,na,80.67,7.9,115.1,1.26,42.48,127.59,0.04,35.04,367.81,91.44,26.25,MODEL,65.19,na,na,na,na,na,na,ION
362100119550001,WSJV,25,36.364833,-119.932667,KINGS,9/17/2015,500,LAB,na,10.93,1.34,164.7,1.22,50.15,14.11,0.04,25.53,397.48,206.65,26.2,MODEL,180.45,na,na,na,na,na,na,ION
370200120480001,WSJV,7,37.037444,-120.808056,MERCED,6/15/2010,521,LAB,na,41.63,26.77,90.31,1.85,81.96,101.69,2.66,43.34,224.62,60.96,7.17,MEASURED,53.79,na,na,na,na,na,na,ION
364650120221903,WSJV,14,36.78068056,-120.3722028,FRESNO,1/20/2012,533,LAB,na,53.63,17.88,112.2,3.83,90.33,105.07,0.04,24.49,272.85,23.77,6.64,MODEL,17.13,na,na,na,na,na,na,ION
370500120420001,WSJV,7,37.084306,-120.707917,MERCED,6/16/2010,537,LAB,na,35.8,18.22,128.4,1.58,149.36,77.36,0.04,26.03,196.14,45.72,1.4,MEASURED,44.32,na,na,na,na,na,na,ION
370310120510801,WSJV,7,37.052723,-120.853248,MERCED,3/2/2010,537,LAB,na,52.05,28.57,76.09,2.37,92.5,77.43,4.66,48.72,245.84,93.88,6.53,MODEL,87.34,na,na,na,na,na,na,ION
360237120004201,WSJV,20,36.043565,-120.012635,KINGS,6/22/2010,569,LAB,na,22.65,1.83,153.4,1.07,27.25,290.99,0.57,30.9,67.98,457.2,42.11,MODEL,415.09,na,na,na,na,na,na,ION
374500121220001,WSJV,5,37.75547222,-121.3749722,SAN JOAQUIN,2/10/2014,619,LAB,na,38.15,15.82,139.7,3.26,88.2,217.4,0.04,30.81,163.44,121.92,10.83,MODEL,111.09,na,na,na,na,na,na,ION
372553121102503,WSJV,3,37.43161111,-121.0994722,STANISLAUS,1/22/2012,638,LAB,na,73.86,32.18,81.45,0.61,70.06,140.33,14,26.8,262.83,35.05,9.89,MEASURED,25.16,na,na,na,na,na,na,ION
363100120050001,WSJV,16,36.533306,-120.100083,FRESNO,6/23/2010,672,LAB,na,16.83,2.64,203.1,2.17,95.76,162.08,0.04,59.52,229.94,182.88,26.25,MODEL,156.63,na,na,na,na,na,na,ION
374500121270001,WSJV,5,37.75486111,-121.4654722,SAN JOAQUIN,1/5/2005,675,LAB,na,49.03,21.89,144.7,3.67,125.79,222.93,na,24.02,132.98,121.92,20.8,MODEL,101.12,na,na,na,na,na,na,ION
371000121010001,WSJV,1,37.17347222,-121.0184444,MERCED,9/15/2015,681,LAB,na,78.78,45.03,92.28,1.71,119.41,108.69,4.72,28.52,359.85,85.34,13.18,MODEL,72.16,na,na,na,na,na,na,ION
374509121260001,WSJV,5,37.752861,-121.43475,SAN JOAQUIN,1/4/2005,721,LAB,na,66.49,30.61,119.9,4,114.18,252.39,1.69,21.32,148.12,127.71,14.16,MODEL,113.55,na,na,na,na,na,na,ION
